Team;TeamId;Link;PlayerId
Nantes;56;/player/199393/nicolas-pallois/240028/;1637
Nantes;56;/player/229705/jean-kevin-duverne/240028/;1638
Nantes;56;/player/234371/remy-descamps/240028/;1639
Nantes;56;/player/184781/denis-petric/240028/;1640
Nantes;56;/player/273123/nathan-zeze/240028/;1641
Nantes;56;/player/226414/marcus-coco/240028/;1642
Nantes;56;/player/274836/stredair-appuah/240028/;1643
Nantes;56;/player/264422/matthis-abline/240028/;1644
Nantes;56;/player/278057/bastien-meupiyou/240028/;1645
Nantes;56;/player/70475/adel-mahamoud/240028/;1646
Nantes;56;/player/70002/hugo-boutsingkham/240028/;1647
Nantes;56;/player/241130/ignatius-ganago/240028/;1648
Clermont;62;/player/220820/mory-diaw/240028/;1649
Clermont;62;/player/274463/cheick-oumar-konate/240028/;1650
Clermont;62;/player/247412/andy-pelmard/240028/;1651
Clermont;62;/player/258432/chrislain-matsima/240028/;1652
Clermont;62;/player/228983/maximiliano-caufriez/240028/;1653
Clermont;62;/player/242181/vivaldo-neto/240028/;1654
Clermont;62;/player/244970/yohann-magnin/240028/;1655
Clermont;62;/player/193116/maxime-gonalons/240028/;1656
Clermont;62;/player/208861/johan-gastien/240028/;1657
Clermont;62;/player/252692/shamar-nicholson/240028/;1658
Clermont;62;/player/253108/muhammed-cham/240028/;1659
Clermont;62;/player/198731/elbasan-rashani/240028/;1660
Clermont;62;/player/222636/grejohn-kyei/240028/;1661
Clermont;62;/player/212035/jeremie-bela/240028/;1662
Clermont;62;/player/226295/bilal-boutobba/240028/;1663
Clermont;62;/player/251191/jim-allevinah/240028/;1664
Clermont;62;/player/200968/florent-ogier/240028/;1665
Clermont;62;/player/263920/massamba-ndiaye/240028/;1666
Clermont;62;/player/262137/habib-keita/240028/;1667
Clermont;62;/player/278903/jeremy-jacquet/240028/;1668
Clermont;62;/player/207745/mehdi-zeffane/240028/;1669
Clermont;62;/player/234834/komnen-andric/240028/;1670
Clermont;62;/player/257319/alan-virginius/240028/;1671
Clermont;62;/player/273125/theo-borne/240028/;1672
Clermont;62;/player/278118/stan-berkani/240028/;1673
Clermont;62;/player/241551/yoel-armougom/240028/;1674
Clermont;62;/player/279474/abdellah-baallal/240028/;1675
Olympique Lyonnais;52;/player/199482/anthony-lopes/240028/;1676
Olympique Lyonnais;52;/player/225782/ainsley-maitland-niles/240028/;1677
Olympique Lyonnais;52;/player/253510/jake-obrien/240028/;1678
Olympique Lyonnais;52;/player/225263/duje-caleta-car/240028/;1679
Olympique Lyonnais;52;/player/211256/nicolas-tagliafico/240028/;1680
Olympique Lyonnais;52;/player/191202/nemanja-matic/240028/;1681
Olympique Lyonnais;52;/player/246646/maxence-caqueret/240028/;1682
Olympique Lyonnais;52;/player/219683/corentin-tolisso/240028/;1683
Olympique Lyonnais;52;/player/268763/ernest-nuamah/240028/;1684
Olympique Lyonnais;52;/player/193301/alexandre-lacazette/240028/;1685
Olympique Lyonnais;52;/player/220621/said-benrahma/240028/;1686
Olympique Lyonnais;52;/player/273564/gift-orban/240028/;1687
Olympique Lyonnais;52;/player/234078/orel-mangala/240028/;1688
Olympique Lyonnais;52;/player/251570/rayan-cherki/240028/;1689
Olympique Lyonnais;52;/player/195086/dejan-lovren/240028/;1690
Olympique Lyonnais;52;/player/208364/clinton-mukoni-mata-pedro-lourenco/240028/;1691
Olympique Lyonnais;52;/player/235694/adryelson-lima-silva/240028/;1692
Olympique Lyonnais;52;/player/230670/lucas-estella-perri/240028/;1693
Olympique Lyonnais;52;/player/237960/mama-samba-balde/240028/;1694
Olympique Lyonnais;52;/player/217821/henrique-silva-milagres/240028/;1695
Olympique Lyonnais;52;/player/268312/sael-kumbedi/240028/;1696
Olympique Lyonnais;52;/player/257204/sinaly-diomande/240028/;1697
Olympique Lyonnais;52;/player/278789/mahamadou-diawara/240028/;1698
Olympique Lyonnais;52;/player/256420/malick-fofana/240028/;1699
Olympique Lyonnais;52;/player/246947/paul-akouokou/240028/;1700
Olympique Lyonnais;52;/player/278094/justin-bengui/240028/;1701
Olympique Lyonnais;52;/player/269852/mohamed-el-arouch/240028/;1702
Olympique Lyonnais;52;/player/258619/johann-lepenant/240028/;1703
Olympique Lyonnais;52;/player/276930/sekou-lega/240028/;1704
Espanyol;63;/player/209960/fernando-pacheco-flores/240028/;1705
Espanyol;63;/player/261654/omar-el-hilali/240028/;1706
Espanyol;63;/player/199577/sergi-gomez-sola/240028/;1707
Espanyol;63;/player/192816/leandro-cabrera/240028/;1708
Espanyol;63;/player/228326/brian-olivan-herrero/240028/;1709
Espanyol;63;/player/244622/javier-puado-diaz/240028/;1710
Espanyol;63;/player/242336/alvaro-aguado-mendez/240028/;1711
Espanyol;63;/player/244407/pol-lozano-vizuete/240028/;1712
Espanyol;63;/player/252837/nicolas-melamed-ribaudo/240028/;1713
Espanyol;63;/player/193290/martin-braithwaite/240028/;1714
Espanyol;63;/player/225926/pere-milla-pena/240028/;1715
Espanyol;63;/player/215785/keita-balde/240028/;1716
Espanyol;63;/player/229862/eduardo-exposito-jaen/240028/;1717
Espanyol;63;/player/250997/jose-gragera-amado/240028/;1718
Espanyol;63;/player/258949/jofre-carreras-pages/240028/;1719
Espanyol;63;/player/240289/fernando-calero-villa/240028/;1720
Espanyol;63;/player/246284/oscar-gil-regano/240028/;1721
Espanyol;63;/player/259532/joan-garcia-pons/240028/;1722
Espanyol;63;/player/237184/keidi-bare/240028/;1723
Espanyol;63;/player/234772/salvador-sanchez-ponce/240028/;1724
Espanyol;63;/player/193469/victor-ruiz-torre/240028/;1725
Espanyol;63;/player/229631/jose-carlos-lazo-romero/240028/;1726
Espanyol;63;/player/262479/ruben-sanchez-saez/240028/;1727
Espanyol;63;/player/258948/angel-fortuno-vinas/240028/;1728
Espanyol;63;/player/276977/joan-puig-mateos/240028/;1729
Espanyol;63;/player/276976/javier-hernandez-coarasa/240028/;1730
Espanyol;63;/player/263133/antoniu-roca-vives/240028/;1731
Espanyol;63;/player/265660/roger-martinez-santamaria/240028/;1732
Espanyol;63;/player/268419/marc-jurado-gomez/240028/;1733
Espanyol;63;/player/271439/pau-casadesus-castro/240028/;1734
Toulouse;59;/player/265526/guillaume-restes/240028/;1735
Toulouse;59;/player/212170/mikkel-desler/240028/;1736
Toulouse;59;/player/272785/christian-mawissa/240028/;1737
Toulouse;59;/player/235244/rasmus-nicolaisen/240028/;1738
Toulouse;59;/player/229649/gabriel-suazo/240028/;1739
Toulouse;59;/player/242534/cristian-casseres-jr/240028/;1740
Toulouse;59;/player/227622/stijn-spierings/240028/;1741
Toulouse;59;/player/237936/aron-donnum/240028/;1742
Toulouse;59;/player/266299/frank-magri/240028/;1743
Toulouse;59;/player/228593/vincent-sierro/240028/;1744
Toulouse;59;/player/252021/thijs-dallinga/240028/;1745
Toulouse;59;/player/275346/bonota-traore/240028/;1746
Toulouse;59;/player/235022/niklas-schmidt/240028/;1747
Toulouse;59;/player/243491/cesar-gelabert-pina/240028/;1748
Toulouse;59;/player/70106/shavy-babicka/240028/;1749
Toulouse;59;/player/250725/moussa-diarra/240028/;1750
Toulouse;59;/player/257970/warren-kamanzi/240028/;1751
Toulouse;59;/player/243201/alex-dominguez-romero/240028/;1752
Toulouse;59;/player/278207/noah-edjouma/240028/;1753
Toulouse;59;/player/243923/logan-costa/240028/;1754
Toulouse;59;/player/236890/denis-genreau/240028/;1755
Toulouse;59;/player/252937/yann-gboho/240028/;1756
Toulouse;59;/player/271983/kevin-keben/240028/;1757
Toulouse;59;/player/268927/ibrahim-cissoko/240028/;1758
Toulouse;59;/player/277820/noah-lahmadi/240028/;1759
Toulouse;59;/player/270365/thomas-himeur/240028/;1760
Toulouse;59;/player/278205/ylies-aradj/240028/;1761
Toulouse;59;/player/278204/justin-lacombe/240028/;1762
Toulouse;59;/player/263343/naatan-skytta/240028/;1763
Toulouse;59;/player/248564/zakaria-aboukhlal/240028/;1764
SD Eibar;67;/player/240311/luca-zidane/240028/;1765
SD Eibar;67;/player/231856/alvaro-tejero-sacristan/240028/;1766
SD Eibar;67;/player/240859/juan-berrocal-gonzalez/240028/;1767
SD Eibar;67;/player/199986/anaitz-arbilla-zabala/240028/;1768
SD Eibar;67;/player/189482/jose-antonio-rios-reina/240028/;1769
SD Eibar;67;/player/247328/unai-vencedor-paris/240028/;1770
SD Eibar;67;/player/229337/matheus-pereira-da-silva/240028/;1771
SD Eibar;67;/player/213937/ager-aketxe-barrutia/240028/;1772
SD Eibar;67;/player/245157/juan-diego-molina-martinez/240028/;1773
SD Eibar;67;/player/260463/mario-soriano-carreno/240028/;1774
SD Eibar;67;/player/233231/jon-bautista-orgilles/240028/;1775
SD Eibar;67;/player/198715/sergio-leon-limones/240028/;1776
SD Eibar;67;/player/199158/sergio-alvarez-diaz/240028/;1777
SD Eibar;67;/player/244197/jose-corpas-serna/240028/;1778
SD Eibar;67;/player/257025/konrad-de-la-fuente/240028/;1779
SD Eibar;67;/player/211107/frederico-andre-ferrao-venancio/240028/;1780
SD Eibar;67;/player/272305/cristian-gutierrez-vizcaino/240028/;1781
SD Eibar;67;/player/185181/yoel-rodriguez-oterino/240028/;1782
SD Eibar;67;/player/189857/enrique-gonzalez-casin/240028/;1783
SD Eibar;67;/player/208638/roberto-antonio-correa-silva/240028/;1784
SD Eibar;67;/player/241489/peru-nolaskoain-esnal/240028/;1785
SD Eibar;67;/player/219591/stefan-simic/240028/;1786
SD Eibar;67;/player/201924/yacine-qasmi/240028/;1787
SD Eibar;67;/player/277660/aritz-muguruza-pena/240028/;1788
SD Eibar;67;/player/277719/ander-madariaga-susaeta/240028/;1789
SD Eibar;67;/player/278527/iker-alday-igartua/240028/;1790
SD Eibar;67;/player/277831/ibon-ispizua-helguera/240028/;1791
Leganés;69;/player/258534/diego-jose-conde-alcolado/240028/;1792
Leganés;69;/player/192667/allan-romeo-nyom/240028/;1793
Leganés;69;/player/225106/jorge-saenz-de-miera/240028/;1794
Leganés;69;/player/221652/sergio-gonzalez-poirrier/240028/;1795
Leganés;69;/player/252146/enric-franquesa-dolz/240028/;1796
Leganés;69;/player/241463/daniel-raba-antolin/240028/;1797
Leganés;69;/player/229361/iker-undabarrena/240028/;1798
Leganés;69;/player/237626/yvan-neyou/240028/;1799
Leganés;69;/player/193844/francisco-portillo-soler/240028/;1800
Leganés;69;/player/240589/miguel-de-la-fuente/240028/;1801
Leganés;69;/player/264229/diego-garcia-campos/240028/;1802
Leganés;69;/player/236221/darko-brasanac/240028/;1803
Leganés;69;/player/243604/juan-cruz-diaz-esposito/240028/;1804
Leganés;69;/player/267624/seydouba-cisse/240028/;1805
Leganés;69;/player/264230/oscar-urena-garcia/240028/;1806
Leganés;69;/player/229359/jorge-miramon/240028/;1807
Leganés;69;/player/254003/aritz-arambarri-murua/240028/;1808
Leganés;69;/player/194934/daniel-jimenez-lopez/240028/;1809
Leganés;69;/player/238461/luis-perea-hernandez/240028/;1810
Leganés;69;/player/212129/borja-lopez-menendez/240028/;1811
Leganés;69;/player/246112/nais-djouahra/240028/;1812
Leganés;69;/player/233887/julian-chicco/240028/;1813
Leganés;69;/player/270389/diyaeddine-abzi/240028/;1814
Leganés;69;/player/271490/javier-garrido-lopez/240028/;1815
Leganés;69;/player/70036/jorge-mota-infante/240028/;1816
Leganés;69;/player/278545/alvaro-abajas-martin/240028/;1817
Levante;68;/player/146296/andres-eduardo-fernandez-moreno/240028/;1818
Levante;68;/player/216189/ander-capa-rodriguez/240028/;1819
Levante;68;/player/214639/sergio-postigo-redondo/240028/;1820
Levante;68;/player/211857/alejandro-jose-munoz-miguel/240028/;1821
Levante;68;/player/273875/alex-valle-gomez/240028/;1822
Levante;68;/player/274209/carlos-alvarez-rivera/240028/;1823
Levante;68;/player/246592/angel-algobia-esteves/240028/;1824
Levante;68;/player/242279/oriol-rey-erenas/240028/;1825
Levante;68;/player/243312/pablo-martinez-andres/240028/;1826
Levante;68;/player/262744/mohamed-bouldini/240028/;1827
Levante;68;/player/243315/daniel-gomez-alcon/240028/;1828
Levante;68;/player/277514/fabricio-rosario-dos-santos/240028/;1829
Levante;68;/player/262081/alejandro-cantero-sanchez/240028/;1830
Levante;68;/player/252598/sergio-lozano-lluch/240028/;1831
Levante;68;/player/241591/roger-brugue-ayguade/240028/;1832
Levante;68;/player/260813/giorgi-kochorashvili/240028/;1833
Levante;68;/player/241070/nikola-maras/240028/;1834
Levante;68;/player/251944/joan-femenias-del-salto/240028/;1835
Levante;68;/player/245290/adrian-de-la-fuente/240028/;1836
Levante;68;/player/255258/oscar-clemente-mues/240028/;1837
Levante;68;/player/264173/ivan-romero-de-avila/240028/;1838
Levante;68;/player/219652/roberto-ibanez-castro/240028/;1839
Levante;68;/player/275468/andres-garcia-robledo/240028/;1840
Levante;68;/player/258037/alejandro-blesa-pina/240028/;1841
Levante;68;/player/277653/edgar-alcaniz-baldovi/240028/;1842
Levante;68;/player/277639/xavier-grande-sanchez/240028/;1843
Levante;68;/player/259196/alejandro-marcos-lopez/240028/;1844
Levante;68;/player/277933/marcos-navarro-blazquez/240028/;1845
Levante;68;/player/70967/carlos-espi-escrihuela/240028/;1846
Levante;68;/player/259530/alfonso-pastor-vacas/240028/;1847
Real Valladolid;64;/player/199575/jordi-masip-lopez/240028/;1848
Real Valladolid;64;/player/235088/luis-jesus-perez-maqueda/240028/;1849
Real Valladolid;64;/player/259066/flavien-enzo-boyomo/240028/;1850
Real Valladolid;64;/player/270879/david-torres-ortiz/240028/;1851
Real Valladolid;64;/player/192679/sergio-escudero-palomo/240028/;1852
Real Valladolid;64;/player/204863/ivan-sanchez-aguayo/240028/;1853
Real Valladolid;64;/player/258769/victor-meseguer-cavas/240028/;1854
Real Valladolid;64;/player/241933/ramon-rodriguez-jimenez/240028/;1855
Real Valladolid;64;/player/233631/amath-ndiaye/240028/;1856
Real Valladolid;64;/player/224967/mamadou-sylla/240028/;1857
Real Valladolid;64;/player/215639/robert-kenedy-nunes-do-nascimento/240028/;1858
Real Valladolid;64;/player/146439/alvaro-negredo-sanchez/240028/;1859
Real Valladolid;64;/player/262585/stipe-biuk/240028/;1860
Real Valladolid;64;/player/262581/stanko-juric/240028/;1861
Real Valladolid;64;/player/258139/raul-moro-prescoli/240028/;1862
Real Valladolid;64;/player/245238/javier-sanchez-de-felipe/240028/;1863
Real Valladolid;64;/player/272357/lucas-oliveira-rosa/240028/;1864
Real Valladolid;64;/player/244020/andre-filipe-m-ribeiro-ferreira/240028/;1865
Real Valladolid;64;/player/252084/marcos-andre-de-sousa-mendonca/240028/;1866
Real Valladolid;64;/player/258595/lucas-da-cruz-oliveira/240028/;1867
Real Valladolid;64;/player/211037/cesar-de-la-hoz-lopez/240028/;1868
Real Valladolid;64;/player/225699/anuar-mohamed-tuhami/240028/;1869
Real Valladolid;64;/player/220831/mickael-malsa/240028/;1870
Real Valladolid;64;/player/277375/ivan-cedric-bikoue/240028/;1871
Real Valladolid;64;/player/258493/alberto-miguel-quintana-moreno/240028/;1872
Real Valladolid;64;/player/278008/ivan-garriel-munoz/240028/;1873
Real Valladolid;64;/player/265726/cesar-tarrega-requeni/240028/;1874
Real Valladolid;64;/player/271267/ivan-san-jose-cantalejo/240028/;1875
Real Valladolid;64;/player/259424/israel-salazar-piriz/240028/;1876
Real Valladolid;64;/player/70345/fernando-perez-morillo/240028/;1877
Real Zaragoza;65;/player/204234/edgar-badia-guardiola/240028/;1878
Real Zaragoza;65;/player/243756/francisco-gamez-lopez/240028/;1879
Real Zaragoza;65;/player/276493/santiago-mourino/240028/;1880
Real Zaragoza;65;/player/234032/lluis-lopez-marmol/240028/;1881
Real Zaragoza;65;/player/254310/alejandro-frances-torrijo/240028/;1882
Real Zaragoza;65;/player/256341/francho-serrano-gracia/240028/;1883
Real Zaragoza;65;/player/241588/antonio-moya-vega/240028/;1884
Real Zaragoza;65;/player/246809/marc-aguado-pallares/240028/;1885
Real Zaragoza;65;/player/245999/victor-mollejo-carpintero/240028/;1886
Real Zaragoza;65;/player/215615/maikel-mesa-pinero/240028/;1887
Real Zaragoza;65;/player/259423/ivan-azon-monzon/240028/;1888
Real Zaragoza;65;/player/241686/manuel-vallejo-galvan/240028/;1889
Real Zaragoza;65;/player/230623/sinan-bakis/240028/;1890
Real Zaragoza;65;/player/246918/jaume-grau-ciscar/240028/;1891
Real Zaragoza;65;/player/254860/german-valera-karabinaite/240028/;1892
Real Zaragoza;65;/player/223139/akim-zedadka/240028/;1893
Real Zaragoza;65;/player/234731/jair-amador-silos/240028/;1894
Real Zaragoza;65;/player/240751/gaetan-poussin/240028/;1895
Real Zaragoza;65;/player/188938/cristian-alvarez/240028/;1896
Real Zaragoza;65;/player/225204/jose-raul-gutierrez-parejo/240028/;1897
Real Zaragoza;65;/player/225927/quentin-lecoeuche/240028/;1898
Real Zaragoza;65;/player/194879/sergi-enrich-ametller/240028/;1899
Real Zaragoza;65;/player/225202/carlos-nieto-herrero/240028/;1900
Real Zaragoza;65;/player/243397/daniel-rebollo-franco/240028/;1901
Real Zaragoza;65;/player/274212/pau-sans-lopez/240028/;1902
Real Zaragoza;65;/player/258759/andres-borge-martin/240028/;1903
Real Zaragoza;65;/player/277267/juan-sebastian-serrano/240028/;1904
Real Zaragoza;65;/player/70183/aitor-manas-buenadicha/240028/;1905
Real Zaragoza;65;/player/263218/pablo-cortes-garcia/240028/;1906
Real Zaragoza;65;/player/277269/adrian-liso-liso-lahoz/240028/;1907
Huesca;75;/player/236515/alvaro-fernandez-llorente/240028/;1908
Huesca;75;/player/239403/miguel-loureiro-ameijenda/240028/;1909
Huesca;75;/player/262504/jeremy-blasco/240028/;1910
Huesca;75;/player/200519/jorge-pulido-mayoral/240028/;1911
Huesca;75;/player/270338/ignasi-vilarrasa-palacios/240028/;1912
Huesca;75;/player/229654/gerard-valentin-sancho/240028/;1913
Huesca;75;/player/190199/oscar-sielva-moreno/240028/;1914
Huesca;75;/player/255268/javier-martinez-calvo/240028/;1915
Huesca;75;/player/246787/hugo-vallejo-aviles/240028/;1916
Huesca;75;/player/246276/joaquin-munoz-benavides/240028/;1917
Huesca;75;/player/252485/samuel-obeng/240028/;1918
Huesca;75;/player/244667/eladio-zorrilla-jimenez/240028/;1919
Huesca;75;/player/232859/kento-hashimoto/240028/;1920
Huesca;75;/player/250883/enzo-lombardo/240028/;1921
Huesca;75;/player/237376/juan-jose-nieto-zarzoso/240028/;1922
Huesca;75;/player/246279/ivan-martos-campillo/240028/;1923
Huesca;75;/player/215314/carlos-gutierrez-gonzalez/240028/;1924
Huesca;75;/player/228456/juan-manuel-perez-ruiz/240028/;1925
Huesca;75;/player/246617/javier-mier-martinez/240028/;1926
Huesca;75;/player/258652/ruben-pulido-penas/240028/;1927
Huesca;75;/player/259858/jovanny-bolivar/240028/;1928
Huesca;75;/player/252112/alberto-horreo-taveras/240028/;1929
Huesca;75;/player/264828/iker-kortajarena/240028/;1930
Huesca;75;/player/250887/rafael-tresaco-blasco/240028/;1931
Huesca;75;/player/267959/alejandro-balboa-bandeira/240028/;1932
Huesca;75;/player/268263/david-garcia-hidalgo/240028/;1933
Huesca;75;/player/70225/ayman-arguigue-safsafi/240028/;1934
Huesca;75;/player/277458/diego-espinosa-garcia/240028/;1935
Huesca;75;/player/246465/fernando-delgado-guerrero/240028/;1936
Huesca;75;/player/279566/alin-vasilica-serban/240028/;1937
Sporting Gijón;66;/player/219836/ruben-yanez-alabart/240028/;1938
Sporting Gijón;66;/player/237630/alexandru-pascanu/240028/;1939
Sporting Gijón;66;/player/214766/carlos-izquierdoz/240028/;1940
Sporting Gijón;66;/player/213063/roberto-suarez-pier/240028/;1941
Sporting Gijón;66;/player/190143/jose-angel-valdes-diaz/240028/;1942
Sporting Gijón;66;/player/245870/haissem-hassan/240028/;1943
Sporting Gijón;66;/player/240201/ignacio-mendez-fernandez/240028/;1944
Sporting Gijón;66;/player/229038/christian-rivera-hernandez/240028/;1945
Sporting Gijón;66;/player/256885/gaspar-campos-anso/240028/;1946
Sporting Gijón;66;/player/224428/juan-ferney-otero/240028/;1947
Sporting Gijón;66;/player/221430/uros-durdevic/240028/;1948
Sporting Gijón;66;/player/246949/victor-campuzano-bonilla/240028/;1949
Sporting Gijón;66;/player/204277/roque-mesa-quevedo/240028/;1950
Sporting Gijón;66;/player/229991/francisco-jose-villalba-rodrigo/240028/;1951
Sporting Gijón;66;/player/265560/daniel-queipo-menendez/240028/;1952
Sporting Gijón;66;/player/207431/pablo-insua-blanco/240028/;1953
Sporting Gijón;66;/player/256080/guillermo-rosas-alonso/240028/;1954
Sporting Gijón;66;/player/245601/christian-joel-sanchez/240028/;1955
Sporting Gijón;66;/player/235970/mario-gonzalez-gutierrez/240028/;1956
Sporting Gijón;66;/player/262072/jonathan-varane/240028/;1957
Sporting Gijón;66;/player/243989/giovanni-zarfino/240028/;1958
Sporting Gijón;66;/player/264838/ignacio-martin-gomez/240028/;1959
Sporting Gijón;66;/player/258766/pablo-garcia-carrasco/240028/;1960
Sporting Gijón;66;/player/241858/axel-bamba/240028/;1961
Sporting Gijón;66;/player/271805/diego-sanchez-perez/240028/;1962
Sporting Gijón;66;/player/245616/pelayo-morilla-cabal/240028/;1963
Sporting Gijón;66;/player/276880/esteban-lozano/240028/;1964
Sporting Gijón;66;/player/258796/leonel-miguel/240028/;1965
Sporting Gijón;66;/player/260104/damian-caceres-rodriguez/240028/;1966
Sporting Gijón;66;/player/252227/florentin-bloch/240028/;1967
Real Oviedo;70;/player/258466/leo-roman-riquelme/240028/;1968
Real Oviedo;70;/player/263178/oier-luengo-redondo/240028/;1969
Real Oviedo;70;/player/219848/david-costas-cordal/240028/;1970
Real Oviedo;70;/player/219180/daniel-pedro-calvo-sanroman/240028/;1971
Real Oviedo;70;/player/271145/abel-bretones-cruz/240028/;1972
Real Oviedo;70;/player/234350/victor-alvarez-rozada/240028/;1973
Real Oviedo;70;/player/146562/santiago-cazorla-gonzalez/240028/;1974
Real Oviedo;70;/player/232770/santiago-colombatto/240028/;1975
Real Oviedo;70;/player/219774/sebastian-moyano-jimenez/240028/;1976
Real Oviedo;70;/player/263883/jonathan-dubasin/240028/;1977
Real Oviedo;70;/player/194996/borja-gonzalez-tomas/240028/;1978
Real Oviedo;70;/player/247793/jaime-seoane-valenciano/240028/;1979
Real Oviedo;70;/player/248710/paulino-de-la-fuente-gomez/240028/;1980
Real Oviedo;70;/player/220638/luis-miguel-sanchez-benitez/240028/;1981
Real Oviedo;70;/player/244210/jaime-suarez-juesas/240028/;1982
Real Oviedo;70;/player/229894/lucas-ahijado-quintana/240028/;1983
Real Oviedo;70;/player/233591/carlos-pomares-rayo/240028/;1984
Real Oviedo;70;/player/231720/quentin-braat/240028/;1985
Real Oviedo;70;/player/241117/borja-sanchez-laborde/240028/;1986
Real Oviedo;70;/player/219571/victor-camarasa-ferrando/240028/;1987
Real Oviedo;70;/player/228828/rodrigo-tarin-higon/240028/;1988
Real Oviedo;70;/player/276895/alexandre-zurawski/240028/;1989
Real Oviedo;70;/player/274987/francisco-fumaca-mascarenhas/240028/;1990
Real Oviedo;70;/player/273605/santiago-homenchenko/240028/;1991
Real Oviedo;70;/player/260086/alejandro-millan-iranzo/240028/;1992
Real Oviedo;70;/player/241479/mario-hernandez-fernandez/240028/;1993
Real Oviedo;70;/player/266128/marco-suarez-lastra/240028/;1994
Real Oviedo;70;/player/264179/pelayo-gonzalez-rey/240028/;1995
Real Oviedo;70;/player/272502/mario-sese-vera/240028/;1996
Real Oviedo;70;/player/277419/jaime-vazquez-cuervo/240028/;1997
Elche;72;/player/207935/matias-dituro/240028/;1998
Elche;72;/player/252866/sergio-carreira-vilarino/240028/;1999
Elche;72;/player/192789/mario-gaspar-perez-martinez/240028/;2000
Elche;72;/player/206222/pedro-bigas-rigo/240028/;2001
Elche;72;/player/204876/carlos-clerc-martinez/240028/;2002
Elche;72;/player/257866/nicolas-fernandez/240028/;2003
Elche;72;/player/259504/nicolas-castro/240028/;2004
Elche;72;/player/235522/aleix-febas-perez/240028/;2005
Elche;72;/player/239671/jose-antonio-morente-oliva/240028/;2006
Elche;72;/player/255155/mourad-daoudi-el-ghezouani/240028/;2007
Elche;72;/player/208621/oscar-plano-pedreno/240028/;2008
Elche;72;/player/243652/borja-garces-moreno/240028/;2009
Elche;72;/player/246057/jhegson-mendez/240028/;2010
Elche;72;/player/242369/arnau-puigmal-martinez/240028/;2011
Elche;72;/player/252864/sergio-bermejo-lillo/240028/;2012
Elche;72;/player/229667/jose-antonio-ferrandez-pomares/240028/;2013
Elche;72;/player/260083/john-chetauya-donald/240028/;2014
Elche;72;/player/242802/miguel-san-roman-ferrandiz/240028/;2015
Elche;72;/player/227106/diego-gonzalez-polanco/240028/;2016
Elche;72;/player/258684/jose-salinas-moran/240028/;2017
Elche;72;/player/278392/david-lopez-guijarro/240028/;2018
Elche;72;/player/236997/cristian-salvador-gonzalez/240028/;2019
Elche;72;/player/254507/manuel-nieto-sanchez/240028/;2020
Elche;72;/player/278523/rodrigo-mendoza-martinez/240028/;2021
Elche;72;/player/70491/rafael-leonardo-nunez/240028/;2022
Elche;72;/player/278549/javier-pamies-marin/240028/;2023
Elche;72;/player/272395/jesus-lopez-soria/240028/;2024
Elche;72;/player/279035/adam-boayar-benaisa/240028/;2025
Tenerife;73;/player/234790/juan-soriano-oropesa/240028/;2026
Tenerife;73;/player/248777/jeremy-mellot/240028/;2027
Tenerife;73;/player/231320/jose-maria-amo-torres/240028/;2028
Tenerife;73;/player/264736/loic-williams-ntambue/240028/;2029
Tenerife;73;/player/264347/fernando-medrano-gastanaga/240028/;2030
Tenerife;73;/player/277069/luis-miguel-cruz-hernandez/240028/;2031
Tenerife;73;/player/246097/sergio-gonzalez-martinez/240028/;2032
Tenerife;73;/player/229207/alexandre-corredera-alardi/240028/;2033
Tenerife;73;/player/231414/waldo-rubio-martin/240028/;2034
Tenerife;73;/player/246169/roberto-lopez-alcaide/240028/;2035
Tenerife;73;/player/177633/angel-luis-rodriguez-diaz/240028/;2036
Tenerife;73;/player/243993/enrique-gallego-puigsech/240028/;2037
Tenerife;73;/player/142499/aitor-sanz-martin/240028/;2038
Tenerife;73;/player/271275/alberto-martin-diaz/240028/;2039
Tenerife;73;/player/212183/jose-ignacio-martinez-garcia/240028/;2040
Tenerife;73;/player/223120/jose-leon-bernal/240028/;2041
Tenerife;73;/player/228790/aitor-bunuel-redrado/240028/;2042
Tenerife;73;/player/190435/tomeu-nadal-mesquida/240028/;2043
Tenerife;73;/player/235623/alvaro-jose-jimenez-guerrero/240028/;2044
Tenerife;73;/player/224591/yann-bodiger/240028/;2045
Tenerife;73;/player/229428/yanis-rahmani/240028/;2046
Tenerife;73;/player/252275/nikola-sipcic/240028/;2047
Tenerife;73;/player/239986/javier-alonso-bello/240028/;2048
Tenerife;73;/player/245634/alvaro-romero-morillo/240028/;2049
Tenerife;73;/player/241532/mohamed-airam-ramos-wade/240028/;2050
Tenerife;73;/player/277652/jesus-belza-medina/240028/;2051
Tenerife;73;/player/275023/airam-guzman-castillo/240028/;2052
Tenerife;73;/player/263197/ethyan-jesus-gonzalez-morales/240028/;2053
Tenerife;73;/player/278869/marcos-otero-benitez/240028/;2054
Tenerife;73;/player/259739/dylan-perera-plasencia/240028/;2055
Racing Santander;76;/player/225395/jokin-ezkieta-mendiburu/240028/;2056
Racing Santander;76;/player/252135/daniel-fernandez-fernandez/240028/;2057
Racing Santander;76;/player/198230/german-sanchez-barahona/240028/;2058
Racing Santander;76;/player/262299/ruben-gonzalez-alves/240028/;2059
Racing Santander;76;/player/219709/saul-garcia-cabrero/240028/;2060
Racing Santander;76;/player/254005/inigo-sainz-maza-serna/240028/;2061
Racing Santander;76;/player/262501/aritz-aldasoro-sarriegi/240028/;2062
